label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
1,"Isu Kristenisasi itu sama saja dgn isu kebangkitan PKI. Tanpa data, minim fakta dan bilapun ada tak lebih dari oembingkaian di kuar konteks! Isu yg dibuat untuk membangkitkan hantu demi keuntungan politis dan ekonomis.",Isu Kristenisasi itu sama saja with issue kebangkitan PKI Tanpa data minim fact dan bilapun ada tak lebih dari oembingkaian di kuar konteks Isu yg dibuat untuk membangkitkan hantu demi keuntungan politis dan ekonomis,0.975912630558014,1,[0.0754 0.8725 0.0073 0.0309 0.014 ],1,[0.142  0.7809 0.0086 0.0484 0.02  ],"{'isu': 'issue', 'dgn': 'with', 'fakta': 'fact', 'PKI': 'PKI'}",1,1,6.09,,,,,,,,
3,"Ngeri banget! Nenek ini mendengar ada suara di dalam lantainya, dan waktu dibuka bener-bener bikin kaget nenek dan petugas yang membukanya.. [URL]","Ngeri banget! Nenek ini mendengar ada suara di dalam lantainya, dan waktu dibuka bener-bener bikin kaget nenek dan petugas yang membukanya.. [URL]",1.0,0,[0.6337 0.0126 0.0606 0.0833 0.2098],0,[0.6337 0.0126 0.0606 0.0833 0.2098],,3,3,0.02,,,,,,,,
4,[USERNAME] Lah.. hahahaha.. namany villa salse tp dia hotel trs ada warungnya gt menurut aku bagus sih kak nyaman gt trs nanti naik ke atas ada bird park..,USERNAME Lah hahahaha namany villa salse tp dia hotel trs ada the shop gt menurut aku bagus sih kak nyaman gt trs nanti naik ke atas ada bird park,0.9778265357017516,4,[0.0583 0.0327 0.0082 0.0148 0.886 ],4,[0.1843 0.0341 0.0138 0.0208 0.747 ],"{'park': 'park', 'warungnya': 'the shop', 'hotel': 'hotel'}",4,4,6.95,,,,,,,,
3,"Kepastian libur krn ikut tanggalan Bank Indonesia. Jd kalo BI libur, yaa ikut libur. Kalo dipaksain masuk nanti bingung sendiri kerjanya gimana","Kepastian libur krn ikut tanggalan Bank Indonesia. Jd kalo BI libur, yaa ikut libur. Kalo dipaksain masuk nanti bingung sendiri kerjanya gimana",1.0,1,[0.2492 0.5124 0.0123 0.2118 0.0143],1,[0.2492 0.5124 0.0123 0.2118 0.0143],,3,3,0.02,,,,,,,,
4,"The best of ""dongeng sebelum tidur"" mksh teh. Me purple you. Gbu. Mksh dah bikin kobam n baper malem2. Mksh udh bikin aku cinta lg sm couple ini disaat aku dah mau move on. Mksh dh bikin keinginan punya pacarku muncul lagi. Makasih. May Allah always bless you. Aamiin. [USERNAME] [URL]","The best of ""dongeng sebelum tidur"" mksh teh. Me purple you. Gbu. Mksh dah bikin kobam n baper malem2. Mksh udh bikin aku cinta lg sm couple ini disaat aku dah mau move on. Mksh dh bikin keinginan punya pacarku muncul lagi. Makasih. May Allah always bless you. Aamiin. [USERNAME] [URL]",1.0,2,[0.0686 0.026  0.797  0.0323 0.0761],2,[0.0686 0.026  0.797  0.0323 0.0761],,2,2,0.02,,,,,,,,
0,"Duh...kok sedih yah, naikin berat badan susah tp turunnya mudah bgt puasa seminggu turun 6kg lebih, apalagi sekarang udah puasa ke20an. Celana melorot semua. Ya Allah doaku semoga abis lebaran nanti aku dikasih gemuk kyk ayam negri ... Aminnn... #RecehkanTwitter #kapangemuk","Duh...kok sedih yah, naikin berat badan susah tp turunnya mudah bgt puasa seminggu turun 6kg lebih, apalagi sekarang udah puasa ke20an. Celana melorot semua. Ya Allah doaku semoga abis lebaran nanti aku dikasih gemuk kyk ayam negri ... Aminnn... #RecehkanTwitter #kapangemuk",1.0,4,[0.2195 0.0063 0.0366 0.0237 0.7138],4,[0.2195 0.0063 0.0366 0.0237 0.7138],,0,0,0.02,,,,,,,,
0,Siapa sih di dunia yg ngga punya hater? Rasul yg mulia aja punya. Budha aja punya. Nabi Isa aja punya. Nah apalagi eloh ama gueh .... ya kaaan,Siapa sih di dunia yg ngga punya hater? Rasul yg mulia aja punya. Budha aja punya. Nabi Isa aja punya. Nah apalagi eloh ama gueh .... ya kaaan,1.0,1,[0.1233 0.7824 0.0121 0.0652 0.0171],1,[0.1233 0.7824 0.0121 0.0652 0.0171],,0,0,0.02,,,,,,,,
1,saya ganteng tidak-suka mati saja kamu,saya ganteng dead saja kamu,0.887370228767395,1,[0.1666 0.7498 0.0253 0.0237 0.0346],1,[0.198  0.6885 0.0212 0.0379 0.0544],{'mati': 'dead'},1,1,4.7,,,,,,,,
1,Sedap kali kau ya bobok dikasur ku. Aku tidur kau ikut tidur. Mau jadi apa kau. *Bacanya pake logat mamak dahlia di Keluarga Badak*,Sedap kali kau ya bobok dikasur ku. Aku tidur kau ikut tidur. Mau jadi apa kau. *Bacanya pake logat mamak dahlia di Keluarga Badak*,1.0,0,[0.3939 0.0151 0.3843 0.0653 0.1414],0,[0.3939 0.0151 0.3843 0.0653 0.1414],,0,0,0.07,,,,,,,,
0,"beli kaos banyak dengan ukuran yg udah downgrade, kucariin kok ngga ada ternyata masuk ke lemari Bapak, mbak ART ku kayaknya ga notice aku udah kurusan.",beli kaos banyak dengan ukuran yg udah downgrade kucariin kok no ada ternyata masuk ke lemari Bapak mbak ART ku kayaknya ga notice aku udah skinny,0.9693152904510498,0,[0.5317 0.0216 0.0192 0.4123 0.0153],3,[0.2882 0.0407 0.0154 0.6437 0.012 ],"{'downgrade': 'downgrade', 'ngga': 'no', 'kurusan': 'skinny'}",0,0,6.69,,,,,,,,
1,krn jujur ga lg2 dihina remehin hina sodaraw dari pihak mama gw..ada sepupu setan dengkii smua si lina gw sumpahin segera mampus sok kaya belagu merasa kaya bgt kali norak ga lama lg kebongkar dia tipu2annya mau liatin aja bakal seterusnya sukses dia ahahhah najisin tuh sepupu,krn jujur ga lg2 dihina remehin hina sodaraw dari pihak mama w ada sepupu setan dengkii smua si lina w sumpahin segera mampus sok kaya belagu merasa kaya bgt kali norak ga lama lg exposed dia tipu2annya mau liatin aja bakal seterusnya sukses dia ahahahaha najisin tuh sepupu,0.9587218761444092,1,[0.1213 0.8029 0.0182 0.0429 0.0147],1,[0.2338 0.6169 0.0274 0.1075 0.0143],"{'ga': 'ga', 'krn': 'krn', 'gw': 'w', 'ahahhah': 'ahahahaha', 'kebongkar': 'exposed'}",1,0,8.28,,,,,,,,
4,"Bahaha.. dia ke kasir after me. Sambil ngangkat keresek belanjaanku, masih sempet liat mas nya nyodorin barang belanjaannya","Bahaha.. dia ke kasir after me. Sambil ngangkat keresek belanjaanku, masih sempet liat mas nya nyodorin barang belanjaannya",1.0,0,[0.6748 0.0724 0.0238 0.0345 0.1945],0,[0.6748 0.0724 0.0238 0.0345 0.1945],,0,0,0.02,,,,,,,,
4,"Bahagia itu dekat, seperti I cinta the way you say Good Morning. So, say it every single day to me ya.. Cm mau ngingetin, jika satu org sdh mulai pudar kepeduliannya, jgn pernah takut, krna diluar sana akan ada org yg lbh peduli sama km, as long as you do something good jg.","Bahagia itu dekat, seperti I cinta the way you say Good Morning. So, say it every single day to me ya.. Cm mau ngingetin, jika satu org sdh mulai pudar kepeduliannya, jgn pernah takut, krna diluar sana akan ada org yg lbh peduli sama km, as long as you do something good jg.",1.0,3,[0.0972 0.0103 0.0173 0.8628 0.0125],3,[0.0972 0.0103 0.0173 0.8628 0.0125],,3,3,0.02,,,,,,,,
0,Hidup di jaman Naow ini kalau hanya pengen di panggil Ustadz aja Gampang. Berpakaian Muslim pakai kopyah Putih apalagi bersorban dg Rapih berani bicara dg sedikit menghafal ayat terjemahan sdh di Anggap penceramah dan du sebut ustadz Nggak perlu mondok bertahun2,Hidup di jaman Naow ini kalau hanya pengen di panggil Ustadz aja Gampang. Berpakaian Muslim pakai kopyah Putih apalagi bersorban dg Rapih berani bicara dg sedikit menghafal ayat terjemahan sdh di Anggap penceramah dan du sebut ustadz Nggak perlu mondok bertahun2,1.0,1,[0.0862 0.7903 0.0085 0.0376 0.0774],1,[0.0862 0.7903 0.0085 0.0376 0.0774],,4,4,0.02,,,,,,,,
2,Sampai saat seorang teman lelakimu datang kerumah dan meminta izin pada papa untuk mengambilmu darinya. Papa akan sangat berhati-hati memberikan izin karena papa tau bahwa lelaku itulah yang akan menggantikan posisinya nanti.,Sampai saat seorang teman lelakimu datang kerumah dan meminta izin pada papa untuk mengambilmu darinya Papa akan sangat memberikan izin karena papa tau bahwa lelaku itulah yang akan replace posisinya nanti,0.98114275932312,2,[0.0885 0.028  0.7839 0.0357 0.064 ],2,[0.1106 0.0286 0.7586 0.039  0.0633],"{'papa': 'papa', 'menggantikan': 'replace'}",2,2,6.12,,,,,,,,
3,"dan dia ngebuntutin gue dong, bangke bgt ga sih. gue yg biasa lewat jalan A, hrs muter ke jalan B yg lebih jauh. pas gue udah ga liat dia dibelakang gue gara2 gue ngebut, tbtb di lampu merah ketemu lagi. lgsg tancap gas lah gila takut bgt bgt bgt",dan dia ngebuntutin gue dong bangke great ga sih gue yg biasa lewat jalan A hrs muter ke jalan B yg lebih jauh pas gue udah ga clay dia behind gue gara2 gue ngebut tbtb di lampu Red ketemu lagi lgsg tancap gas lah gila afraid great great great,0.8735707998275757,3,[0.0373 0.0202 0.0124 0.9181 0.012 ],3,[0.2156 0.1645 0.0114 0.5834 0.025 ],"{'takut': 'afraid', 'tbtb': 'tbtb', 'bgt': 'great', 'dibelakang': 'behind', 'merah': 'Red', 'liat': 'clay', 'gara2': 'gara2'}",3,3,7.46,,,,,,,,
1,[USERNAME] [USERNAME] Saya sudah 2 bulan dana mengendap di Bukalapak gara2 di Bekukan ini Bagaimana ??? semua pertanyaan dari pihak Bukalapak dan Bukti2 sudah saya kirim kan Pedagang hanya mengirim barang terhadap pesanan lalu BL membekukan secara se,USERNAME USERNAME I sudah 2 bulan dana mengendap di Bukalapak gara2 di Bekukan ini Bagaimana semua pertanyaan dari pihak Bukalapak dan Bukti2 sudah saya kirim kan Pedagang hanya mengirim barang terhadap pesanan lalu BL membekukan secara se,0.9937963485717772,1,[0.0286 0.9361 0.0075 0.016  0.0118],1,[0.0331 0.9231 0.0057 0.0197 0.0184],"{'USERNAME': 'USERNAME', 'Bukti2': 'Bukti2', 'Saya': 'I'}",1,1,6.27,,,,,,,,
4,"Emak dan anak. Ya beliau adalah wanita hebat, pembimbing kita semua di departemen Gawat Darurat. Terima kasih emak, ibunya PSC 119 Dinkes Kab Tegal yang sesungguhnya. Proud! Meski sedang mempunyai 1 anak usia sekolah dan satunya toodler, beliau tetep stay 24 jam untuk konsulan. [URL]",mother dan anak Ya beliau adalah wanita hebat pembimbing kita semua di departemen Gawat Darurat accept love mom ibunya PSC 119 Dinkes Kab Tegal yang sesungguhnya Proud Meski sedang mempunyai 1 anak usia sekolah dan satunya toodler beliau tetep stay 24 jam untuk konsulan URL,0.943638801574707,4,[0.044  0.0094 0.0137 0.0058 0.9272],4,[0.1298 0.0117 0.0267 0.0133 0.8185],"{'kasih': 'love', 'emak': 'mom', 'Terima': 'accept', 'Tegal': 'Tegal', 'Proud': 'Proud', 'toodler': 'toodler', 'Emak': 'mother'}",4,4,7.77,,,,,,,,
4,"Alhamdulillah, dua hari menembus Rp 100 juta. Terimakasih sahabat semua. Semoga segera terpenuhi targetnya, dan Fariz bs segera dioperasi",Alhamdulillah dua hari menembus Rp 100 million Terimakasih sahabat semua Semoga segera terpenuhi targetnya dan Fariz bs segera dioperasi,0.960723042488098,4,[0.0772 0.0094 0.0255 0.0157 0.8721],4,[0.0734 0.0105 0.0242 0.0155 0.8764],"{'juta': 'million', 'Fariz': 'Fariz'}",4,4,5.39,,,,,,,,
2,"Tuhaaannnn.... kangen bngt sama dia.... adakah ia jg merindukan q....bulan...terangnya sinarmu mlam ini... bulan..sampaikan salam q pdnya...dia pasti jg melihat kmu disana...bilang sama dia...aku sayang bgt sama, cinta bngt sma dia...n aku saangat merindukannya...",Tuhaaannnn kangen bngt sama dia adakah ia jg merindukan q bulan terangnya your light mlam ini bulan sampaikan salam q pdnya dia pasti jg melihat kmu disana bilang sama dia aku Dear bgt sama love bngt senior High School dia n aku saangat miss her,0.893439531326294,2,[0.1689 0.0204 0.6042 0.0335 0.1731],2,[0.1523 0.0269 0.5394 0.0303 0.2512],"{'cinta': 'love', 'sayang': 'Dear', 'sinarmu': 'your light', 'sma': 'senior High School', 'merindukannya': 'miss her'}",2,0,6.69,,,,,,,,
4,selamat sore raper tampan :),selamat sore raper handsome,0.7599821090698242,4,[0.1109 0.0064 0.0133 0.0142 0.8554],4,[0.1082 0.0105 0.1011 0.0152 0.7651],{'tampan': 'handsome'},4,4,4.78,,,,,,,,
2,"Semenjak sama doi. Status ku udah 3 kali dikomen hahaha. Karna sebenarnya ak sama dia jarang ngobrol. Ihh kek ada aja yang baca. Udah ah. Gemesh, ngga sabar pengen peluk","Semenjak sama doi. Status ku udah 3 kali dikomen hahaha. Karna sebenarnya ak sama dia jarang ngobrol. Ihh kek ada aja yang baca. Udah ah. Gemesh, ngga sabar pengen peluk",1.0,1,[0.2687 0.5552 0.0153 0.148  0.0127],1,[0.2687 0.5552 0.0153 0.148  0.0127],,0,0,0.02,,,,,,,,
1,"Ya terlebih klo denger di sini secara langsung, menjengkelkan sekali mana suara speakernya itu grebek melengking, mengganggu sih lebih tepatnya itu mah.",Ya terlebih klo denger di sini secara langsung menjengkelkan sekali mana suara speakernya itu raid melengking mengganggu the hell lebih tepatnya itu mah,0.9372830390930176,1,[0.2435 0.6635 0.0208 0.0289 0.0434],1,[0.3001 0.5707 0.0124 0.0649 0.0519],"{'grebek': 'raid', 'sih': 'the hell'}",1,1,5.74,,,,,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],USERNAME safe Siang Sahabat Pos Kiriman tsb sudah diterima ya sahabat accept kasih telah mempercayakan dan menggunakan layanan kami URL,0.9239380955696106,4,[0.023  0.0067 0.0128 0.0058 0.9517],4,[0.0506 0.1843 0.011  0.009  0.7451],"{'Selamat': 'safe', 'Terima': 'accept', 'URL': 'URL'}",4,4,5.83,,,,,,,,
4,"Kalian kdg ktemu org di socmed yg trnyata temennya si ini gt gak si,eh trnyata si ini mantannya si itu,atau wah trnyata si ini yg bikin konten yutub ini!! Why why the world is so smoll?!","Kalian kdg ktemu org di socmed yg trnyata temennya si ini gt gak si,eh trnyata si ini mantannya si itu,atau wah trnyata si ini yg bikin konten yutub ini!! Why why the world is so smoll?!",1.0,1,[0.0343 0.9286 0.0082 0.0191 0.0098],1,[0.0343 0.9286 0.0082 0.0191 0.0098],,1,1,0.02,,,,,,,,
4,Bahahahahajahahhaaa penyakit emanggg udahh wkwkw tahan aja ampe agustus lisa dtg kekokas niatnya liat lisa ngeri ujungnya kemana mana,Bahahahahajahahhaaa penyakit emanggg udahh wkwkw tahan aja ampe agustus lisa dtg kekokas niatnya liat lisa ngeri ujungnya kemana mana,1.0,0,[0.4809 0.0206 0.0186 0.4214 0.0585],0,[0.4809 0.0206 0.0186 0.4214 0.0585],,3,3,0.02,,,,,,,,
4,Untung aja tadi bagi rapot sama orang tua yang bisa diajak sharing dan sepaham jadinya aku aman soal menilai anaknya hehe malah sempet curcol di luar rapotan. Gapapa lah yaaa ku butuh penenang setelah berkutat dgn SOP.,Untung aja tadi bagi rapot sama orang tua yang bisa diajak sharing dan sepaham jadinya aku aman soal menilai anaknya hehe malah sempet curcol di luar rapotan. Gapapa lah yaaa ku butuh penenang setelah berkutat dgn SOP.,1.0,0,[0.5978 0.1461 0.0179 0.0296 0.2086],0,[0.5978 0.1461 0.0179 0.0296 0.2086],,4,4,0.03,,,,,,,,
0,"kemarin, udah beneran giveup sama dasnut. 7materi+soal quiz. cuman belajar quiz, dan lainnya cuman sekedar baca dan ga masuk otak. udah beneran cuman modal doa,pasrah. sampe bener2 pusing karna flu juga. pas dapet soal dan tau soalnya, mo nangis.","kemarin, udah beneran giveup sama dasnut. 7materi+soal quiz. cuman belajar quiz, dan lainnya cuman sekedar baca dan ga masuk otak. udah beneran cuman modal doa,pasrah. sampe bener2 pusing karna flu juga. pas dapet soal dan tau soalnya, mo nangis.",1.0,4,[0.056  0.0245 0.0074 0.0109 0.9012],4,[0.056  0.0245 0.0074 0.0109 0.9012],,4,4,0.03,,,,,,,,
4,#thanks to mpmhondajatim [USERNAME] [USERNAME] #halalbihalal #jatimotoblog #2018 di #blitar bisa terlaksana tanpa kurang satu apapun... #sugimasihada #blogger #rider #touring [URL],thanks to mpmhondajatim USERNAME USERNAME halalbihalal motoblog 2018 di blitar bisa terlaksana tanpa kurang satu apapun sugimasihada blogger rider touring URL,0.9897732734680176,4,[0.0593 0.0143 0.0064 0.0123 0.9078],4,[0.0763 0.0302 0.0082 0.0226 0.8627],"{'jatimotoblog': 'motoblog', 'thanks': 'thanks', 'touring': 'touring'}",4,0,6.91,,,,,,,,
3,/rlt kalian yang cewe kalo sekelas sama pacar kalian trus lu lagi nyeri dapet pengen dihibur apa gmn? Cewe gue tadi malah gue ajak main onet di hp dia mendem marah kali ya?,/rlt kalian yang cewe kalo sekelas sama pacar kalian trus lu lagi nyeri dapet pengen dihibur apa gmn? Cewe gue tadi malah gue ajak main onet di hp dia mendem marah kali ya?,1.0,1,[0.0268 0.9044 0.0092 0.0535 0.006 ],1,[0.0268 0.9044 0.0092 0.0535 0.006 ],,1,1,0.02,,,,,,,,
2,jangan pernah menyerah ku kan selalu di sini untuk bersamamu sayang melawan dunia jangan pernah merendah kau tak pernah sendiri kita bersamamu sayang berdarah bersama [URL],jangan pernah menyerah my kan selalu di sini untuk bersamamu Dear melawan dunia jangan pernah merendah kau tak pernah sendiri kita bersamamu Dear berdarah bersama URL,0.9451327323913574,2,[0.0635 0.0308 0.8163 0.0349 0.0545],2,[0.2174 0.0368 0.3951 0.0299 0.3209],"{'ku': 'my', 'sayang': 'Dear'}",2,2,5.86,,,,,,,,
1,"11.25 Selasa-Juli2018 : Lihat berita para tokoh tokoh elit politik, isinya saling klaim, konflik, beda pendapat lalu menjatuhkan. Macam otak di dengkul aja 2018 masih begitu Jijik gue","11.25 Selasa-Juli2018 : Lihat berita para tokoh tokoh elit politik, isinya saling klaim, konflik, beda pendapat lalu menjatuhkan. Macam otak di dengkul aja 2018 masih begitu Jijik gue",1.0,0,[0.5624 0.0458 0.0208 0.3308 0.0402],0,[0.5624 0.0458 0.0208 0.3308 0.0402],,0,0,0.02,,,,,,,,
3,[USERNAME] Gak pernah dan gak akan pernah percaya sama aplikasi macem itu. Kayak yang baca artikel terus dapet duit juga. Itu kita masukin data pribadi dan no. rek juga kan? Bahaya gak sih. Jangan mudah tergiur sama hal-hal gini deh..,[USERNAME] Gak pernah dan gak akan pernah percaya sama aplikasi macem itu. Kayak yang baca artikel terus dapet duit juga. Itu kita masukin data pribadi dan no. rek juga kan? Bahaya gak sih. Jangan mudah tergiur sama hal-hal gini deh..,1.0,1,[0.0651 0.8608 0.0076 0.0583 0.0082],1,[0.0651 0.8608 0.0076 0.0583 0.0082],,3,3,0.02,,,,,,,,
