label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
3,"Berlajar prosedur bedah sekalian makan sahur ah *buka youtube* *nonton proses bedah dentoalveolar* *ga sanggup makan* *nutup laptop* ""Udahlah makan aja dulu"" *makan sambil deg deg an*","Berlajar prosedur bedah sekalian makan sahur ah *buka youtube* *nonton proses bedah dentoalveolar* *ga sanggup makan* *nutup laptop* ""Udahlah makan aja dulu"" *makan sambil deg deg an*",1.0,4,[0.2513 0.0918 0.0098 0.0276 0.6195],4,[0.2513 0.0918 0.0098 0.0276 0.6195],,0.02,,,,
4,"Gue kenal org yang lulus lama, kenal yg lulus cepet, lulus b aja, mereka punya waktu dan permasalahan sendiri. Jadi gue gak perlu buru-buru ketika semua yg ada di dalam diri dan di rumah masih messed up. Wol kusut aja masih bisa diusut. KALEM WE ATUH","Gue kenal org yang lulus lama, kenal yg lulus cepet, lulus b aja, mereka punya waktu dan permasalahan sendiri. Jadi gue gak perlu buru-buru ketika semua yg ada di dalam diri dan di rumah masih messed up. Wol kusut aja masih bisa diusut. KALEM WE ATUH",1.0,0,[0.6244 0.1445 0.0078 0.0665 0.1569],0,[0.6244 0.1445 0.0078 0.0665 0.1569],,0.02,,,,
2,"Yaudah pokoknya makasih kamu udh mau pilih aku jadi kapel kamu, makasih udh percaya,sayang, dan sabar sm aku. Aku sayang sama kamu, semoga kita langgeng sampe tgl 25 di bulan2 berikutnya & seterusnya yaa. Maaf aku belom bisa jadi apa yang kamu idamkan, but i'll try it",Yaudah hal utama nyaéta hatur nuhun kamu Geus mau milih aku jadi kapel hatur nuhun Geus dan sabar sm Aku sayang sama semoga kita langgeng sampe tgl 25 di bulan2 berikutnya seterusnya Maaf aku henteu acan bisa jadi apa yang kamu but try it,0.944088339805603,2,[0.0604 0.0045 0.8664 0.0087 0.06  ],0,[0.3813 0.0092 0.2806 0.0199 0.309 ],"{'pokoknya': 'hal utama nyaéta', 'makasih': 'hatur nuhun', 'belom': 'henteu acan', 'pilih': 'milih', 'udh': 'Geus', 'sm': 'sm'}",4.0014,,,,
0,"[USERNAME] reply1988, im not robot, fight for my way, its okay thats cinta, goblin itu yg inget kayaknya gua demen mewek terutama drama yg ditinggal meninggal gitu. emang cengeng:')","[USERNAME] reply1988, im not robot, fight for my way, its okay thats cinta, goblin itu yg inget kayaknya gua demen mewek terutama drama yg ditinggal meninggal gitu. emang cengeng:')",1.0,2,[0.2991 0.0089 0.3351 0.035  0.3219],2,[0.2991 0.0089 0.3351 0.035  0.3219],,0.02,,,,
1,"Isu Kristenisasi itu sama saja dgn isu kebangkitan PKI. Tanpa data, minim fakta dan bilapun ada tak lebih dari oembingkaian di kuar konteks! Isu yg dibuat untuk membangkitkan hantu demi keuntungan politis dan ekonomis.",Masalah Kristenisasi itu sama saja kalawan masalah kebangkitan Tanpa minim fakta dan bilapun ada tak lebih dari rangkay di kuar Masalah yg dibuat untuk membangkitkan hantu demi keuntungan pulitik dan,0.8774006366729736,1,[0.0789 0.8546 0.0062 0.0271 0.0332],1,[0.2514 0.6325 0.0101 0.0453 0.0606],"{'dgn': 'kalawan', 'isu': 'masalah', 'politis': 'pulitik', 'oembingkaian': 'rangkay', 'Tanpa': 'Tanpa', 'Isu': 'Masalah'}",3.8678,,,,
3,"Ngeri banget! Nenek ini mendengar ada suara di dalam lantainya, dan waktu dibuka bener-bener bikin kaget nenek dan petugas yang membukanya.. [URL]",Ngeri Nenek ini ngadangu ada suara di dalam dan waktu dibuka bikin kaget nenek dan patugas yang,0.9490581750869751,3,[0.0571 0.0335 0.0499 0.8129 0.0466],3,[0.2015 0.3325 0.0096 0.411  0.0455],"{'mendengar': 'ngadangu', 'petugas': 'patugas', 'dibuka': 'dibuka'}",2.2193,,,,
4,[USERNAME] Lah.. hahahaha.. namany villa salse tp dia hotel trs ada warungnya gt menurut aku bagus sih kak nyaman gt trs nanti naik ke atas ada bird park..,namany villa salse tp dia hotel trs ada warungnya gt menurut aku bagus sih kak nyaman gt trs nanti naik ke atas ada bird,0.9605585336685181,4,[0.0929 0.0427 0.0127 0.0426 0.809 ],4,[0.1922 0.2715 0.018  0.1688 0.3495],"{'trs': 'trs', 'salse': 'salse', 'tp': 'tp', 'villa': 'villa', 'gt': 'gt'}",7.164,,,,
3,"Kepastian libur krn ikut tanggalan Bank Indonesia. Jd kalo BI libur, yaa ikut libur. Kalo dipaksain masuk nanti bingung sendiri kerjanya gimana","Kepastian libur krn ikut tanggalan Bank Indonesia. Jd kalo BI libur, yaa ikut libur. Kalo dipaksain masuk nanti bingung sendiri kerjanya gimana",1.0,1,[0.4247 0.4424 0.0098 0.0872 0.0359],1,[0.4247 0.4424 0.0098 0.0872 0.0359],,0.02,,,,
4,"The best of ""dongeng sebelum tidur"" mksh teh. Me purple you. Gbu. Mksh dah bikin kobam n baper malem2. Mksh udh bikin aku cinta lg sm couple ini disaat aku dah mau move on. Mksh dh bikin keinginan punya pacarku muncul lagi. Makasih. May Allah always bless you. Aamiin. [USERNAME] [URL]","The best of ""dongeng sebelum tidur"" mksh teh. Me purple you. Gbu. Mksh dah bikin kobam n baper malem2. Mksh udh bikin aku cinta lg sm couple ini disaat aku dah mau move on. Mksh dh bikin keinginan punya pacarku muncul lagi. Makasih. May Allah always bless you. Aamiin. [USERNAME] [URL]",1.0,2,[0.0301 0.0051 0.8298 0.0088 0.1262],2,[0.0301 0.0051 0.8298 0.0088 0.1262],,0.02,,,,
0,"Duh...kok sedih yah, naikin berat badan susah tp turunnya mudah bgt puasa seminggu turun 6kg lebih, apalagi sekarang udah puasa ke20an. Celana melorot semua. Ya Allah doaku semoga abis lebaran nanti aku dikasih gemuk kyk ayam negri ... Aminnn... #RecehkanTwitter #kapangemuk","Duh...kok sedih yah, naikin berat badan susah tp turunnya mudah bgt puasa seminggu turun 6kg lebih, apalagi sekarang udah puasa ke20an. Celana melorot semua. Ya Allah doaku semoga abis lebaran nanti aku dikasih gemuk kyk ayam negri ... Aminnn... #RecehkanTwitter #kapangemuk",1.0,4,[0.1113 0.0094 0.033  0.0127 0.8336],4,[0.1113 0.0094 0.033  0.0127 0.8336],,0.02,,,,
0,Siapa sih di dunia yg ngga punya hater? Rasul yg mulia aja punya. Budha aja punya. Nabi Isa aja punya. Nah apalagi eloh ama gueh .... ya kaaan,Siapa sih di dunia yg ngga punya hater? Rasul yg mulia aja punya. Budha aja punya. Nabi Isa aja punya. Nah apalagi eloh ama gueh .... ya kaaan,1.0,1,[0.0994 0.8178 0.0233 0.0357 0.0239],1,[0.0994 0.8178 0.0233 0.0357 0.0239],,0.02,,,,
1,saya ganteng tidak-suka mati saja kamu,saya ganteng maot saja kamu,0.9181867241859436,1,[0.1844 0.6617 0.0927 0.0273 0.0339],1,[0.1203 0.6176 0.1557 0.0266 0.0798],{'mati': 'maot'},0.592,,,,
1,Sedap kali kau ya bobok dikasur ku. Aku tidur kau ikut tidur. Mau jadi apa kau. *Bacanya pake logat mamak dahlia di Keluarga Badak*,Sedap kali kau ya bobok dikasur ku. Aku tidur kau ikut tidur. Mau jadi apa kau. *Bacanya pake logat mamak dahlia di Keluarga Badak*,1.0,0,[0.4788 0.0084 0.3026 0.0494 0.1608],0,[0.4788 0.0084 0.3026 0.0494 0.1608],,0.02,,,,
0,"beli kaos banyak dengan ukuran yg udah downgrade, kucariin kok ngga ada ternyata masuk ke lemari Bapak, mbak ART ku kayaknya ga notice aku udah kurusan.","beli kaos banyak dengan ukuran yg udah downgrade, kucariin kok ngga ada ternyata masuk ke lemari Bapak, mbak ART ku kayaknya ga notice aku udah kurusan.",1.0,3,[0.147  0.0269 0.0103 0.8017 0.014 ],3,[0.147  0.0269 0.0103 0.8017 0.014 ],,0.02,,,,
1,krn jujur ga lg2 dihina remehin hina sodaraw dari pihak mama gw..ada sepupu setan dengkii smua si lina gw sumpahin segera mampus sok kaya belagu merasa kaya bgt kali norak ga lama lg kebongkar dia tipu2annya mau liatin aja bakal seterusnya sukses dia ahahhah najisin tuh sepupu,krn jujur ga lg2 dihina remehin hina sodaraw dari pihak mama sepupu setan dengkii smua si lina w sumpah segera mampus pretentious beunghar belagu merasa beunghar bgt kali norak ga lama lg kakeunaan dia tipu2annya mau neuteup aja bakal seterusnya kasuksésan dia ahahhah najis éta pisan sepupu,0.9100391864776611,1,[0.0307 0.914  0.0071 0.0327 0.0155],1,[0.0243 0.9192 0.0102 0.033  0.0134],"{'sumpahin': 'sumpah', 'ga': 'ga', 'gw': 'w', 'krn': 'krn', 'sok': 'pretentious', 'tuh': 'éta pisan', 'sukses': 'kasuksésan', 'kaya': 'beunghar', 'kebongkar': 'kakeunaan', 'si': 'si', 'najisin': 'najis', 'liatin': 'neuteup'}",8.4824,,,,
4,"Bahaha.. dia ke kasir after me. Sambil ngangkat keresek belanjaanku, masih sempet liat mas nya nyodorin barang belanjaannya",dia ke kasir after Sambil ngangkat keresek masih sempet liat mas nya masihan barang belanjaannya,0.8728072643280029,4,[0.2312 0.0203 0.022  0.0224 0.7041],0,[0.4504 0.1253 0.0114 0.0564 0.3565],"{'kasir': 'kasir', 'barang': 'barang', 'nyodorin': 'masihan', 'mas': 'mas'}",3.4417,,,,
4,"Bahagia itu dekat, seperti I cinta the way you say Good Morning. So, say it every single day to me ya.. Cm mau ngingetin, jika satu org sdh mulai pudar kepeduliannya, jgn pernah takut, krna diluar sana akan ada org yg lbh peduli sama km, as long as you do something good jg.","Bahagia itu dekat, seperti I cinta the way you say Good Morning. So, say it every single day to me ya.. Cm mau ngingetin, jika satu org sdh mulai pudar kepeduliannya, jgn pernah takut, krna diluar sana akan ada org yg lbh peduli sama km, as long as you do something good jg.",1.0,1,[0.0207 0.4062 0.3513 0.1815 0.0403],1,[0.0207 0.4062 0.3513 0.1815 0.0403],,0.02,,,,
0,Hidup di jaman Naow ini kalau hanya pengen di panggil Ustadz aja Gampang. Berpakaian Muslim pakai kopyah Putih apalagi bersorban dg Rapih berani bicara dg sedikit menghafal ayat terjemahan sdh di Anggap penceramah dan du sebut ustadz Nggak perlu mondok bertahun2,Hidup di jaman Naow ini kalau hanya pengen di panggil Ustadz aja Gampang. Berpakaian Muslim pakai kopyah Putih apalagi bersorban dg Rapih berani bicara dg sedikit menghafal ayat terjemahan sdh di Anggap penceramah dan du sebut ustadz Nggak perlu mondok bertahun2,1.0,1,[0.0673 0.7576 0.0076 0.0172 0.1503],1,[0.0673 0.7576 0.0076 0.0172 0.1503],,0.02,,,,
2,Sampai saat seorang teman lelakimu datang kerumah dan meminta izin pada papa untuk mengambilmu darinya. Papa akan sangat berhati-hati memberikan izin karena papa tau bahwa lelaku itulah yang akan menggantikan posisinya nanti.,Dugi ka saat seorang teman lalaki anjeun datang kerumah dan meminta izin pada papa untuk mengambilmu Papa akan sangat memberikan izin karena papa nyaho bahwa lalaki itulah yang akan ngagantikeun posisinya,0.9518530368804932,2,[0.3844 0.0201 0.4854 0.0461 0.064 ],0,[0.7752 0.063  0.0302 0.054  0.0775],"{'menggantikan': 'ngagantikeun', 'lelakimu': 'lalaki anjeun', 'Sampai': 'Dugi ka', 'tau': 'nyaho', 'lelaku': 'lalaki'}",2.5836,,,,
3,"dan dia ngebuntutin gue dong, bangke bgt ga sih. gue yg biasa lewat jalan A, hrs muter ke jalan B yg lebih jauh. pas gue udah ga liat dia dibelakang gue gara2 gue ngebut, tbtb di lampu merah ketemu lagi. lgsg tancap gas lah gila takut bgt bgt bgt",dan dia ngebuntutin gue bangke bgt ga gue anu biasa lewat jalan hrs muter ke jalan B anu lebih ngaliwat gue udah ga liat dia dibelakang gue gara2 gue tbtb di lampu beureum ketemu lgsg tancap gas lah gila sieun bgt bgt bgt,0.9427158236503601,3,[0.0133 0.0149 0.0117 0.9464 0.0136],0,[0.35   0.185  0.0117 0.3083 0.1451],"{'takut': 'sieun', 'yg': 'anu', 'jalan': 'jalan', 'B': 'B', 'pas': 'ngaliwat', 'bangke': 'bangke', 'tbtb': 'tbtb', 'merah': 'beureum', 'ga': 'ga', 'gas': 'gas'}",5.1566,,,,
1,[USERNAME] [USERNAME] Saya sudah 2 bulan dana mengendap di Bukalapak gara2 di Bekukan ini Bagaimana ??? semua pertanyaan dari pihak Bukalapak dan Bukti2 sudah saya kirim kan Pedagang hanya mengirim barang terhadap pesanan lalu BL membekukan secara se,Saya sudah 2 bulan dana netepan di Bukalapak gara2 di Bekukan ini Bagaimana semua pertanyaan dari pihak Bukalapak dan Bukti2 sudah saya ngirim kan Pedagang hanya mengirim barang terhadap pesanan lalu BL membekukan secara se,0.9490317106246948,1,[0.0143 0.9169 0.0202 0.0332 0.0155],1,[0.0537 0.8986 0.006  0.0212 0.0205],"{'BL': 'BL', 'dana': 'dana', 'kirim': 'ngirim', 'mengendap': 'netepan'}",3.7047,,,,
4,"Emak dan anak. Ya beliau adalah wanita hebat, pembimbing kita semua di departemen Gawat Darurat. Terima kasih emak, ibunya PSC 119 Dinkes Kab Tegal yang sesungguhnya. Proud! Meski sedang mempunyai 1 anak usia sekolah dan satunya toodler, beliau tetep stay 24 jam untuk konsulan. [URL]",indung dan Ya anjeunna adalah wanita pembimbing kita semua di departemen Gawat Terima cinta ibunya PSC 119 Dinas Kaséhatan Kab Tegal yang Meski sedang mempunyai 1 anaking umur sakola dan hiji-hijina anjeunna tetep cicing 24 tabuh untuk,0.8920242190361023,4,[0.0304 0.0284 0.0115 0.0065 0.9233],0,[0.4123 0.0205 0.1594 0.0442 0.3637],"{'jam': 'tabuh', 'stay': 'cicing', 'sekolah': 'sakola', 'satunya': 'hiji-hijina', 'kasih': 'cinta', 'beliau': 'anjeunna', 'Emak': 'indung', 'usia': 'umur', 'anak': 'anaking', 'Dinkes': 'Dinas Kaséhatan'}",5.2129,,,,
4,"Alhamdulillah, dua hari menembus Rp 100 juta. Terimakasih sahabat semua. Semoga segera terpenuhi targetnya, dan Fariz bs segera dioperasi",dua hari menembus Rp 100 hatur nuhun sobat Mudah-mudahan segera terpenuhi dan Fariz bs segera dioperasi,0.8915771245956421,4,[0.0228 0.0185 0.015  0.0103 0.9334],4,[0.3754 0.0219 0.0306 0.0493 0.5229],"{'Fariz': 'Fariz', 'Terimakasih': 'hatur nuhun', 'sahabat': 'sobat', 'Semoga': 'Mudah-mudahan'}",3.8065,,,,
2,"Tuhaaannnn.... kangen bngt sama dia.... adakah ia jg merindukan q....bulan...terangnya sinarmu mlam ini... bulan..sampaikan salam q pdnya...dia pasti jg melihat kmu disana...bilang sama dia...aku sayang bgt sama, cinta bngt sma dia...n aku saangat merindukannya...",kangen bngt sama adakah ia jg merindukan cahaya anjeun mlam salam q pasti jg melihat kmu sama Dear bgt cinta bngt sma aku saangat,0.9439613819122314,2,[0.0292 0.0186 0.8592 0.0104 0.0826],2,[0.0191 0.006  0.9508 0.0124 0.0118],"{'cinta': 'cinta', 'sayang': 'Dear', 'bngt': 'bngt', 'sinarmu': 'cahaya anjeun', 'jg': 'jg'}",5.4643,,,,
4,selamat sore raper tampan :),aman sore raper tampan,0.8605749607086182,4,[0.104  0.0072 0.036  0.0099 0.8429],4,[0.1657 0.0949 0.0944 0.04   0.6051],{'selamat': 'aman'},0.6989,,,,
2,"Semenjak sama doi. Status ku udah 3 kali dikomen hahaha. Karna sebenarnya ak sama dia jarang ngobrol. Ihh kek ada aja yang baca. Udah ah. Gemesh, ngga sabar pengen peluk","Semenjak sama doi. Status ku udah 3 kali dikomen hahaha. Karna sebenarnya ak sama dia jarang ngobrol. Ihh kek ada aja yang baca. Udah ah. Gemesh, ngga sabar pengen peluk",1.0,1,[0.0494 0.8879 0.0052 0.0249 0.0327],1,[0.0494 0.8879 0.0052 0.0249 0.0327],,0.12,,,,
1,"Ya terlebih klo denger di sini secara langsung, menjengkelkan sekali mana suara speakernya itu grebek melengking, mengganggu sih lebih tepatnya itu mah.",Sumuhun terlebih klo denger di sini secara ngaganggu sekali mana suara speakernya itu razia mengganggu naraka lebih tepatnya itu,0.9319264888763428,1,[0.2    0.5825 0.0092 0.1448 0.0636],1,[0.0653 0.8426 0.0059 0.0428 0.0434],"{'Ya': 'Sumuhun', 'sih': 'naraka', 'grebek': 'razia', 'menjengkelkan': 'ngaganggu'}",3.866,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],Bagja Soré Babaturan Kiriman tsb sudah diterima ya Narima kasih telah mempercayakan dan menggunakan layanan kami,0.8337045311927795,4,[0.0186 0.0157 0.0103 0.0062 0.9492],1,[0.0468 0.5949 0.0107 0.0211 0.3266],"{'Selamat': 'Bagja', 'Terima': 'Narima', 'Sahabat': 'Babaturan', 'Siang': 'Soré'}",1.8913,,,,
4,"Kalian kdg ktemu org di socmed yg trnyata temennya si ini gt gak si,eh trnyata si ini mantannya si itu,atau wah trnyata si ini yg bikin konten yutub ini!! Why why the world is so smoll?!","Kalian kdg ktemu org di socmed yg trnyata temennya si ini gt gak si,eh trnyata si ini mantannya si itu,atau wah trnyata si ini yg bikin konten yutub ini!! Why why the world is so smoll?!",1.0,1,[0.0262 0.9136 0.0106 0.0225 0.0272],1,[0.0262 0.9136 0.0106 0.0225 0.0272],,0.02,,,,
4,Bahahahahajahahhaaa penyakit emanggg udahh wkwkw tahan aja ampe agustus lisa dtg kekokas niatnya liat lisa ngeri ujungnya kemana mana,Bahahahahajahahhaaa penyakit emanggg udahh wkwkw tahan aja ampe agustus lisa dtg kekokas niatnya liat lisa ngeri ujungnya kemana mana,1.0,0,[0.3675 0.1016 0.0219 0.3365 0.1725],0,[0.3675 0.1016 0.0219 0.3365 0.1725],,0.02,,,,
4,Untung aja tadi bagi rapot sama orang tua yang bisa diajak sharing dan sepaham jadinya aku aman soal menilai anaknya hehe malah sempet curcol di luar rapotan. Gapapa lah yaaa ku butuh penenang setelah berkutat dgn SOP.,Untung aja tadi bagi rapot sama orang tua yang bisa diajak sharing dan sepaham jadinya aku aman soal menilai anaknya hehe malah sempet curcol di luar rapotan. Gapapa lah yaaa ku butuh penenang setelah berkutat dgn SOP.,1.0,0,[0.4518 0.1601 0.0105 0.0258 0.3517],0,[0.4518 0.1601 0.0105 0.0258 0.3517],,0.02,,,,
0,"kemarin, udah beneran giveup sama dasnut. 7materi+soal quiz. cuman belajar quiz, dan lainnya cuman sekedar baca dan ga masuk otak. udah beneran cuman modal doa,pasrah. sampe bener2 pusing karna flu juga. pas dapet soal dan tau soalnya, mo nangis.","kemarin, udah beneran giveup sama dasnut. 7materi+soal quiz. cuman belajar quiz, dan lainnya cuman sekedar baca dan ga masuk otak. udah beneran cuman modal doa,pasrah. sampe bener2 pusing karna flu juga. pas dapet soal dan tau soalnya, mo nangis.",1.0,4,[0.237  0.0188 0.0143 0.0317 0.6981],4,[0.237  0.0188 0.0143 0.0317 0.6981],,0.02,,,,
4,#thanks to mpmhondajatim [USERNAME] [USERNAME] #halalbihalal #jatimotoblog #2018 di #blitar bisa terlaksana tanpa kurang satu apapun... #sugimasihada #blogger #rider #touring [URL],ka mpmhondajatim di bisa terlaksana tanpa kurang satu,0.4128994345664978,4,[0.0424 0.0155 0.0055 0.0095 0.927 ],0,[0.5012 0.1211 0.0148 0.0515 0.3114],{'to': 'ka'},0.6877,,,,
3,/rlt kalian yang cewe kalo sekelas sama pacar kalian trus lu lagi nyeri dapet pengen dihibur apa gmn? Cewe gue tadi malah gue ajak main onet di hp dia mendem marah kali ya?,/rlt kalian yang cewe kalo sekelas sama pacar kalian trus lu lagi nyeri dapet pengen dihibur apa gmn? Cewe gue tadi malah gue ajak main onet di hp dia mendem marah kali ya?,1.0,1,[0.0206 0.9221 0.0129 0.0361 0.0083],1,[0.0206 0.9221 0.0129 0.0361 0.0083],,0.02,,,,
2,jangan pernah menyerah ku kan selalu di sini untuk bersamamu sayang melawan dunia jangan pernah merendah kau tak pernah sendiri kita bersamamu sayang berdarah bersama [URL],jangan pernah menyerah abdi kan selalu di sini untuk bersamamu Dear melawan dunya jangan pernah merendah anjeun tak pernah sendiri kita bersamamu Dear berdarah bersama,0.9141640067100525,2,[0.0314 0.0046 0.9424 0.0114 0.0101],0,[0.4532 0.0171 0.3364 0.0268 0.1665],"{'sayang': 'Dear', 'ku': 'abdi', 'kau': 'anjeun', 'dunia': 'dunya'}",1.1425,,,,
1,"11.25 Selasa-Juli2018 : Lihat berita para tokoh tokoh elit politik, isinya saling klaim, konflik, beda pendapat lalu menjatuhkan. Macam otak di dengkul aja 2018 masih begitu Jijik gue","11.25 Selasa-Juli2018 : Lihat berita para tokoh tokoh elit politik, isinya saling klaim, konflik, beda pendapat lalu menjatuhkan. Macam otak di dengkul aja 2018 masih begitu Jijik gue",1.0,0,[0.5104 0.0406 0.0132 0.3665 0.0693],0,[0.5104 0.0406 0.0132 0.3665 0.0693],,0.02,,,,
3,[USERNAME] Gak pernah dan gak akan pernah percaya sama aplikasi macem itu. Kayak yang baca artikel terus dapet duit juga. Itu kita masukin data pribadi dan no. rek juga kan? Bahaya gak sih. Jangan mudah tergiur sama hal-hal gini deh..,[USERNAME] Gak pernah dan gak akan pernah percaya sama aplikasi macem itu. Kayak yang baca artikel terus dapet duit juga. Itu kita masukin data pribadi dan no. rek juga kan? Bahaya gak sih. Jangan mudah tergiur sama hal-hal gini deh..,1.0,1,[0.0176 0.9254 0.0107 0.0328 0.0135],1,[0.0176 0.9254 0.0107 0.0328 0.0135],,0.02,,,,
4,Done.. lukisan teakhir dah slese kemaren & sudah di bungkus di bawa pulang.. Smoga berkenan.. like this ,lukisan teakhir dah slese kamari sudah di bungkus di mawa Sing salamet like this,0.7456081509590149,4,[0.3159 0.0159 0.0264 0.028  0.6137],4,[0.3585 0.016  0.0234 0.04   0.562 ],"{'Smoga': 'Sing salamet', 'kemaren': 'kamari', 'bungkus': 'bungkus', 'bawa': 'mawa'}",1.5246,,,,
